"customer_id","product_name","total_sales","avg_product_price","num_orders","num_products"
515,"Drawstring",288,104.0,1,1
515,"Henley",94,92.0,1,1
515,"Parka",113,119.0,1,1
515,"Puffer",354,110.0,1,1
515,"Slim-Fit",97,119.0,1,1
515,"Wool",106,111.0,1,1
518,"Cardigan",112,118.0,1,1
518,"Chambray",318,105.0,1,1
518,"Cords",94,113.0,1,1
518,"Dress",312,119.0,1,1
518,"Leather",196,113.0,1,1
530,"Cropped",115,99.0,1,1
530,"Pleated",105,90.0,1,1
537,"Bomber",200,90.0,1,1
549,"Cardigan",112,118.0,1,1
549,"Drawstring",288,104.0,1,1
549,"Parka",339,119.0,1,1
551,"Camp Collared",98,112.0,1,1
551,"Casual Slim Fit",119,113.0,1,1
551,"Denim",428,92.0,1,2
551,"High-Waisted",297,98.0,1,1
551,"Joggers",186,94.0,1,1
551,"Peacoat",109,102.0,1,1
551,"Puffer",118,110.0,1,1
551,"Relaxed Leg",180,95.0,1,1
551,"Shearling",117,95.0,1,1
551,"Windbreaker",102,109.0,1,1
553,"Bomber",300,90.0,1,1
553,"Cords",188,113.0,1,1
553,"Denim",92,115.0,1,1
553,"Henley",94,92.0,1,1
553,"Oxford Cloth",96,114.0,1,1
553,"Parka",226,119.0,1,1
556,"Camp Collared",98,112.0,1,1
556,"Henley",188,92.0,1,1
556,"Mandarin Collar",327,108.0,1,1
556,"Slim-Fit",194,119.0,1,1
557,"Denim",107,92.0,1,1
557,"Drawstring",192,104.0,1,1
557,"High-Waisted",99,98.0,1,1
557,"Oxford Cloth",192,114.0,1,1
557,"Peacoat",109,102.0,1,1
557,"Puffer",354,110.0,1,1
557,"Shearling",351,95.0,1,1
557,"Slim-Fit",291,119.0,1,1
557,"Tracksuit Bottoms",112,91.0,1,1
565,"Bomber",300,90.0,1,1
565,"Camp Collared",294,112.0,1,1
565,"Coach",93,115.0,1,1
565,"Flannel",236,96.0,1,1
565,"High-Waisted",297,98.0,1,1
565,"Leather",98,113.0,1,1
565,"Linen",455,116.0,1,2
565,"Peacoat",327,102.0,1,1
565,"Relaxed Leg",180,95.0,1,1
565,"Slim-Fit",291,119.0,1,1
565,"Tracksuit Bottoms",336,91.0,1,1
565,"Trench Coat",357,112.0,1,1
566,"Drawstring",96,104.0,1,1
566,"Dress",520,119.0,1,2
566,"High-Waisted",198,98.0,1,1
566,"Leather",294,113.0,1,1
566,"Puffer",236,110.0,1,1
566,"Relaxed Leg",180,95.0,1,1
566,"Windbreaker",204,109.0,1,1
571,"Cuban Collar",210,93.0,1,1
571,"Denim",184,115.0,1,1
571,"Drawstring",96,104.0,1,1
571,"Flannel",236,96.0,1,1
571,"High-Waisted",99,98.0,1,1
571,"Slim-Fit",97,119.0,1,1
571,"Wool",212,111.0,1,1
573,"Chambray",424,105.0,1,2
573,"Coach",186,115.0,1,1
573,"Cropped",345,99.0,1,1
573,"Joggers",279,94.0,1,1
573,"Pleated",315,90.0,1,1
573,"Pullover",273,114.0,1,1
574,"Cargo Pants",306,106.0,1,1
574,"Henley",94,92.0,1,1
574,"Parka",339,119.0,1,1
574,"Tracksuit Bottoms",224,91.0,1,1
578,"Cuban Collar",315,93.0,1,1
578,"Denim",276,115.0,1,1
578,"Oxford Cloth",96,114.0,1,1
578,"Polo",190,117.0,1,1
578,"Puffer",118,110.0,1,1
578,"Wool",106,111.0,1,1
581,"Cargo Pants",102,106.0,1,1
581,"Chambray",106,105.0,1,1
581,"Cropped",230,99.0,1,1
581,"Dress",312,119.0,1,1
581,"Flannel",118,96.0,1,1
581,"Henley",94,92.0,1,1
581,"Leather",294,113.0,1,1
581,"Polo",190,117.0,1,1
581,"Pullover",273,114.0,1,1
581,"Shearling",585,95.0,2,2
581,"Tracksuit Bottoms",224,91.0,1,1
585,"Drawstring",288,104.0,1,1
585,"Dress",104,119.0,1,1
585,"Linen",91,116.0,1,1
585,"Pleated",210,90.0,1,1
585,"Slim-Fit",194,119.0,1,1
585,"Trench Coat",357,112.0,1,1
587,"Cardigan",336,118.0,1,1
587,"Cords",282,113.0,1,1
587,"Joggers",93,94.0,1,1
587,"Puffer",118,110.0,1,1
587,"Slim-Fit",194,119.0,1,1
595,"Casual Slim Fit",238,113.0,1,1
595,"Flannel",236,96.0,1,1
595,"Mandarin Collar",109,108.0,1,1
595,"Parka",226,119.0,1,1
601,"Bomber",100,90.0,1,1
601,"Cardigan",224,118.0,1,1
601,"Cropped",115,99.0,1,1
601,"Dress",728,119.0,2,3
601,"Oxford Cloth",192,114.0,1,1
601,"Parka",226,119.0,1,1
602,"Cargo Pants",306,106.0,1,1
602,"Casual Slim Fit",476,113.0,1,2
602,"Cropped",345,99.0,1,1
602,"Denim",276,115.0,1,1
602,"Flannel",354,96.0,1,1
602,"Windbreaker",510,109.0,1,2
606,"Cuban Collar",315,93.0,1,1
606,"Drawstring",96,104.0,1,1
606,"Henley",282,92.0,1,1
606,"Joggers",279,94.0,1,1
606,"Pullover",182,114.0,1,1
609,"Cardigan",336,118.0,1,1
609,"Cropped",345,99.0,1,1
609,"Denim",107,92.0,1,1
609,"Tracksuit Bottoms",224,91.0,1,1
609,"Windbreaker",306,109.0,1,1
610,"Cardigan",224,118.0,1,1
610,"Flannel",236,96.0,1,1
610,"Leather",196,113.0,1,1
610,"Relaxed Leg",180,95.0,1,1
611,"Bomber",100,90.0,1,1
611,"Camp Collared",294,112.0,1,1
611,"Cuban Collar",210,93.0,1,1
611,"Leather",392,113.0,1,2
611,"Slim-Fit",194,119.0,1,1
611,"Trench Coat",357,112.0,1,1
614,"Denim",184,115.0,1,1
614,"Joggers",186,94.0,1,1
614,"Puffer",118,110.0,1,1
614,"Pullover",182,114.0,1,1
620,"Cardigan",672,118.0,2,2
620,"Chambray",106,105.0,1,1
620,"Cropped",575,99.0,2,2
620,"Polo",95,117.0,1,1
620,"Puffer",118,110.0,1,1
620,"Slim-Fit",97,119.0,1,1
620,"Trench Coat",238,112.0,1,1
620,"Wool",106,111.0,1,1
623,"Bomber",300,90.0,1,1
623,"Camp Collared",98,112.0,1,1
623,"Chambray",424,105.0,1,2
623,"Cropped",115,99.0,1,1
623,"Cuban Collar",210,93.0,1,1
623,"Denim",321,92.0,1,1
623,"Joggers",186,94.0,1,1
623,"Linen",91,116.0,1,1
623,"Mandarin Collar",218,108.0,1,1
623,"Pleated",105,90.0,1,1
623,"Puffer",354,110.0,1,1
623,"Pullover",91,114.0,1,1
623,"Shearling",351,95.0,1,1
623,"Slim-Fit",194,119.0,1,1
623,"Tracksuit Bottoms",224,91.0,1,1
623,"Trench Coat",357,112.0,1,1
629,"Bomber",200,90.0,1,1
629,"Cardigan",224,118.0,1,1
629,"Chambray",424,105.0,2,3
629,"Cords",188,113.0,1,1
629,"Drawstring",192,104.0,1,1
629,"Joggers",279,94.0,1,1
629,"Puffer",354,110.0,1,1
629,"Pullover",91,114.0,1,1
629,"Slim-Fit",194,119.0,1,1
629,"Trench Coat",357,112.0,1,1
629,"Windbreaker",102,109.0,1,1
630,"Coach",93,115.0,1,1
630,"Denim",184,115.0,1,1
630,"Henley",188,92.0,1,1
630,"High-Waisted",198,98.0,1,1
630,"Shearling",234,95.0,1,1
636,"Camp Collared",196,112.0,1,1
636,"Cords",94,113.0,1,1
636,"Oxford Cloth",192,114.0,1,1
636,"Relaxed Leg",90,95.0,1,1
639,"Cardigan",224,118.0,1,1
639,"Cargo Pants",306,106.0,1,1
639,"Casual Slim Fit",357,113.0,1,1
639,"Denim",92,115.0,1,1
639,"Flannel",118,96.0,1,1
639,"Henley",94,92.0,1,1
639,"High-Waisted",297,98.0,1,1
639,"Joggers",372,94.0,1,2
639,"Mandarin Collar",327,108.0,1,2
639,"Peacoat",327,102.0,1,1
639,"Pullover",273,114.0,1,1
639,"Slim-Fit",291,119.0,1,1
641,"Chinos",339,100.0,1,1
641,"Flannel",236,96.0,1,1
641,"Puffer",354,110.0,1,1
641,"Trench Coat",119,112.0,1,1
641,"Wool",318,111.0,1,1
643,"Chambray",318,105.0,1,1
643,"Cropped",575,99.0,1,2
643,"Oxford Cloth",96,114.0,1,1
643,"Peacoat",436,102.0,1,2
643,"Pleated",315,90.0,1,2
643,"Relaxed Leg",270,95.0,1,1
644,"Cords",282,113.0,1,1
644,"Drawstring",192,104.0,1,1
644,"Joggers",465,94.0,1,2
644,"Mandarin Collar",327,108.0,1,1
651,"Cords",94,113.0,1,1
651,"Mandarin Collar",327,108.0,1,1
651,"Oxford Cloth",96,114.0,1,1
651,"Pleated",420,90.0,1,2
655,"Cargo Pants",204,106.0,1,1
655,"Coach",279,115.0,1,1
655,"Pullover",91,114.0,1,1
657,"Bomber",300,90.0,1,1
657,"Casual Slim Fit",357,113.0,1,1
657,"Chinos",339,100.0,1,1
657,"Cords",282,113.0,1,1
657,"Cropped",345,99.0,1,1
657,"Flannel",236,96.0,1,1
657,"Henley",282,92.0,2,2
657,"Mandarin Collar",327,108.0,1,1
657,"Oxford Cloth",96,114.0,1,1
657,"Peacoat",327,102.0,1,1
657,"Polo",95,117.0,1,1
657,"Shearling",117,95.0,1,1
660,"Chambray",318,105.0,1,1
660,"Oxford Cloth",192,114.0,1,1
660,"Relaxed Leg",90,95.0,1,1
660,"Trench Coat",119,112.0,1,1
664,"Cardigan",224,118.0,1,1
664,"Casual Slim Fit",357,113.0,1,1
664,"Cropped",345,99.0,1,1
664,"Denim",107,92.0,1,1
664,"Dress",208,119.0,1,1
664,"Mandarin Collar",218,108.0,1,1
664,"Oxford Cloth",384,114.0,2,2
664,"Puffer",354,110.0,1,1
664,"Relaxed Leg",270,95.0,1,1
664,"Trench Coat",357,112.0,1,1
664,"Wool",106,111.0,1,1
667,"Chinos",113,100.0,1,1
667,"Cuban Collar",105,93.0,1,1
667,"Polo",190,117.0,1,1
667,"Slim-Fit",97,119.0,1,1
669,"Camp Collared",196,112.0,1,1
669,"Cords",188,113.0,1,1
669,"Henley",188,92.0,1,1
669,"Linen",91,116.0,1,1
669,"Slim-Fit",194,119.0,1,1
676,"Cardigan",224,118.0,1,1
676,"Chinos",339,100.0,1,1
676,"Denim",184,115.0,1,1
676,"Puffer",236,110.0,1,1
676,"Windbreaker",306,109.0,1,1
677,"Coach",186,115.0,1,1
677,"Polo",285,117.0,1,1
677,"Trench Coat",357,112.0,1,1
677,"Windbreaker",306,109.0,1,1
677,"Wool",318,111.0,1,1
679,"Camp Collared",98,112.0,1,1
679,"Cargo Pants",204,106.0,1,1
679,"Cropped",230,99.0,1,1
679,"Denim",92,115.0,1,1
679,"Drawstring",192,104.0,1,1
679,"Joggers",186,94.0,1,1
679,"Oxford Cloth",288,114.0,1,1
679,"Puffer",236,110.0,1,1
679,"Slim-Fit",388,119.0,1,2
683,"Cardigan",336,118.0,1,1
683,"Cargo Pants",204,106.0,1,1
683,"Casual Slim Fit",238,113.0,1,1
683,"Chinos",226,100.0,1,1
683,"Coach",279,115.0,1,1
683,"Cropped",230,99.0,1,1
683,"Dress",104,119.0,1,1
683,"Flannel",472,96.0,2,2
683,"Henley",282,92.0,1,1
683,"Puffer",236,110.0,1,1
683,"Pullover",91,114.0,1,1
683,"Trench Coat",476,112.0,2,2
683,"Windbreaker",204,109.0,1,1
690,"Casual Slim Fit",119,113.0,1,1
690,"Pleated",315,90.0,1,1
690,"Pullover",182,114.0,1,1
690,"Slim-Fit",291,119.0,1,1
690,"Windbreaker",306,109.0,1,1
691,"Casual Slim Fit",238,113.0,1,1
691,"Cords",282,113.0,1,1
691,"Windbreaker",204,109.0,1,1
692,"Henley",282,92.0,1,1
692,"Linen",91,116.0,1,1
692,"Polo",95,117.0,1,1
692,"Puffer",590,110.0,1,2
692,"Pullover",91,114.0,1,1
693,"Chinos",113,100.0,1,1
693,"Slim-Fit",97,119.0,1,1
693,"Tracksuit Bottoms",224,91.0,1,1
696,"Camp Collared",294,112.0,1,1
696,"Cargo Pants",102,106.0,1,1
696,"Chambray",212,105.0,1,2
696,"Linen",182,116.0,1,1
696,"Windbreaker",306,109.0,1,1
706,"Camp Collared",98,112.0,1,1
706,"Casual Slim Fit",357,113.0,1,1
706,"Chambray",106,105.0,1,1
706,"Joggers",186,94.0,1,1
706,"Parka",113,119.0,1,1
706,"Peacoat",218,102.0,1,1
706,"Relaxed Leg",180,95.0,1,1
706,"Shearling",117,95.0,1,1
710,"Drawstring",96,104.0,1,1
710,"Pullover",273,114.0,1,1
711,"Cardigan",112,118.0,1,1
711,"Cargo Pants",510,106.0,1,3
711,"Casual Slim Fit",119,113.0,1,1
711,"Chinos",339,100.0,1,1
711,"Coach",93,115.0,1,1
711,"Cuban Collar",210,93.0,1,1
711,"Denim",107,92.0,1,1
711,"High-Waisted",198,98.0,1,1
717,"Cargo Pants",102,106.0,1,1
717,"Coach",279,115.0,1,1
717,"Cords",94,113.0,1,1
717,"Tracksuit Bottoms",224,91.0,1,1
724,"Bomber",200,90.0,1,1
724,"Dress",104,119.0,1,1
724,"Oxford Cloth",288,114.0,1,1
726,"Camp Collared",196,112.0,1,1
726,"Cardigan",336,118.0,1,1
726,"Coach",93,115.0,1,1
726,"Denim",321,92.0,1,1
726,"High-Waisted",99,98.0,1,1
726,"Linen",273,116.0,1,1
726,"Peacoat",327,102.0,1,1
726,"Slim-Fit",97,119.0,1,1
727,"Joggers",93,94.0,1,1
727,"Puffer",236,110.0,1,1
727,"Tracksuit Bottoms",112,91.0,1,1
728,"Bomber",200,90.0,1,1
728,"Denim",92,115.0,1,1
728,"High-Waisted",198,98.0,1,1
728,"Polo",190,117.0,1,1
728,"Tracksuit Bottoms",336,91.0,1,1
729,"Casual Slim Fit",119,113.0,1,1
729,"Chambray",530,105.0,1,2
729,"Cropped",230,99.0,1,1
729,"Henley",94,92.0,1,1
729,"Oxford Cloth",96,114.0,1,1
729,"Peacoat",218,102.0,1,1
729,"Relaxed Leg",270,95.0,1,1
729,"Trench Coat",238,112.0,1,1
729,"Windbreaker",204,109.0,1,1
731,"Camp Collared",196,112.0,1,1
731,"Coach",186,115.0,1,1
731,"Denim",184,115.0,1,1
731,"Oxford Cloth",96,114.0,1,1
731,"Peacoat",109,102.0,1,1
736,"Cuban Collar",315,93.0,1,1
736,"Denim",92,115.0,1,1
736,"Peacoat",218,102.0,1,1
737,"Chambray",212,105.0,1,1
737,"Drawstring",288,104.0,1,1
737,"Joggers",186,94.0,1,1
737,"Leather",98,113.0,1,1
737,"Oxford Cloth",96,114.0,1,1
737,"Parka",339,119.0,1,1
737,"Slim-Fit",97,119.0,1,1
738,"Cords",188,113.0,1,1
738,"Cuban Collar",210,93.0,1,1
738,"Oxford Cloth",384,114.0,1,2
738,"Puffer",354,110.0,1,1
739,"Bomber",200,90.0,2,2
739,"Camp Collared",98,112.0,1,1
739,"Cargo Pants",306,106.0,1,1
739,"Casual Slim Fit",238,113.0,1,1
739,"Flannel",236,96.0,1,1
739,"Henley",94,92.0,1,1
739,"Linen",91,116.0,1,1
739,"Oxford Cloth",288,114.0,1,1
739,"Pleated",525,90.0,2,2
739,"Pullover",91,114.0,1,1
739,"Slim-Fit",388,119.0,1,3
739,"Trench Coat",119,112.0,1,1
742,"Cardigan",224,118.0,1,1
742,"Casual Slim Fit",119,113.0,1,1
742,"High-Waisted",396,98.0,2,2
742,"Leather",98,113.0,1,1
742,"Pleated",105,90.0,1,1
742,"Puffer",236,110.0,1,1
742,"Pullover",273,114.0,1,1
742,"Shearling",351,95.0,2,2
742,"Windbreaker",204,109.0,1,1
750,"Mandarin Collar",109,108.0,1,1
754,"Casual Slim Fit",238,113.0,1,1
754,"Chambray",106,105.0,1,1
754,"Flannel",236,96.0,1,1
754,"Henley",282,92.0,1,1
754,"Oxford Cloth",96,114.0,1,1
754,"Polo",285,117.0,2,2
754,"Relaxed Leg",90,95.0,1,1
754,"Shearling",234,95.0,1,1
754,"Windbreaker",102,109.0,1,1
757,"Camp Collared",294,112.0,1,1
757,"Leather",98,113.0,1,1
757,"Parka",339,119.0,1,1
757,"Tracksuit Bottoms",224,91.0,1,1
758,"Bomber",200,90.0,1,1
758,"Cords",188,113.0,1,1
758,"Cropped",345,99.0,1,1
758,"Denim",214,92.0,1,1
758,"Flannel",118,96.0,1,1
758,"Henley",94,92.0,1,1
758,"High-Waisted",198,98.0,1,1
758,"Mandarin Collar",109,108.0,1,1
758,"Trench Coat",119,112.0,1,1
758,"Windbreaker",306,109.0,1,2
761,"Denim",321,92.0,1,1
761,"Drawstring",192,104.0,1,1
761,"Trench Coat",238,112.0,1,1
764,"Cords",94,113.0,1,1
764,"Joggers",279,94.0,1,1
764,"Parka",339,119.0,1,1
765,"Bomber",200,90.0,1,1
765,"Casual Slim Fit",357,113.0,1,1
765,"Chambray",318,105.0,1,1
765,"Denim",321,92.0,1,1
765,"Drawstring",192,104.0,1,1
765,"Joggers",279,94.0,1,1
767,"Cuban Collar",210,93.0,1,1
767,"Drawstring",288,104.0,1,1
767,"Pleated",210,90.0,1,1
768,"Denim",276,115.0,1,1
768,"Henley",94,92.0,1,1
768,"High-Waisted",297,98.0,1,1
768,"Parka",565,119.0,1,2
768,"Peacoat",109,102.0,1,1
768,"Pleated",525,90.0,1,2
768,"Relaxed Leg",270,95.0,1,1
769,"Camp Collared",98,112.0,1,1
769,"Joggers",279,94.0,1,1
769,"Pleated",105,90.0,1,1
769,"Polo",285,117.0,1,1
769,"Pullover",182,114.0,1,1
769,"Windbreaker",306,109.0,1,1
771,"Bomber",300,90.0,1,1
771,"Casual Slim Fit",119,113.0,1,1
771,"Chinos",226,100.0,1,1
771,"Denim",214,92.0,1,1
771,"Shearling",117,95.0,1,1
771,"Windbreaker",102,109.0,1,1
772,"Casual Slim Fit",238,113.0,1,1
772,"Coach",279,115.0,1,1
772,"Flannel",236,96.0,1,1
772,"Leather",98,113.0,1,1
772,"Peacoat",218,102.0,1,1
772,"Pullover",182,114.0,1,1
773,"Cords",94,113.0,1,1
773,"Denim",92,115.0,1,1
773,"Henley",188,92.0,1,1
773,"Puffer",354,110.0,1,1
773,"Relaxed Leg",270,95.0,1,1
774,"Bomber",100,90.0,1,1
774,"Casual Slim Fit",119,113.0,1,1
774,"Flannel",354,96.0,1,1
774,"Linen",273,116.0,1,1
774,"Oxford Cloth",480,114.0,1,2
774,"Slim-Fit",97,119.0,1,1
781,"Cargo Pants",102,106.0,1,1
781,"Casual Slim Fit",357,113.0,1,1
781,"Chinos",113,100.0,1,1
781,"Drawstring",288,104.0,1,1
783,"Cardigan",336,118.0,1,1
783,"Chinos",113,100.0,1,1
783,"Coach",186,115.0,1,1
783,"Drawstring",96,104.0,1,1
783,"Henley",94,92.0,1,1
783,"Shearling",585,95.0,2,2
783,"Tracksuit Bottoms",224,91.0,1,1
783,"Wool",212,111.0,1,1
787,"Bomber",100,90.0,1,1
787,"Cargo Pants",102,106.0,1,1
787,"Cropped",230,99.0,1,1
787,"Denim",184,115.0,1,1
787,"Drawstring",96,104.0,1,1
787,"Linen",91,116.0,1,1
787,"Wool",212,111.0,1,1
789,"Bomber",100,90.0,1,1
789,"Cardigan",224,118.0,1,1
789,"Cargo Pants",102,106.0,1,1
789,"Coach",186,115.0,1,1
789,"Cropped",460,99.0,1,1
789,"Denim",413,103.5,1,2
789,"Flannel",354,96.0,1,1
789,"Parka",113,119.0,1,1
789,"Windbreaker",510,109.0,2,2
789,"Wool",212,111.0,1,1
790,"Bomber",300,90.0,1,1
790,"Trench Coat",119,112.0,1,1
790,"Wool",106,111.0,1,1
794,"Camp Collared",98,112.0,1,1
794,"Coach",279,115.0,1,1
794,"Cropped",115,99.0,1,1
794,"Cuban Collar",105,93.0,1,1
794,"Joggers",186,94.0,1,1
794,"Relaxed Leg",270,95.0,1,1
795,"Chambray",212,105.0,1,1
795,"Cropped",115,99.0,1,1
807,"Casual Slim Fit",119,113.0,1,1
807,"Coach",279,115.0,1,1
807,"Cropped",460,99.0,1,2
807,"Dress",312,119.0,1,1
807,"Mandarin Collar",218,108.0,1,1
807,"Pleated",210,90.0,2,2
807,"Puffer",354,110.0,1,1
809,"Denim",184,115.0,1,1
809,"Relaxed Leg",180,95.0,1,1
809,"Windbreaker",102,109.0,1,1
817,"Casual Slim Fit",357,113.0,1,1
817,"Denim",276,115.0,1,1
817,"Henley",188,92.0,1,1
817,"Joggers",186,94.0,1,1
817,"Puffer",590,110.0,1,3
817,"Tracksuit Bottoms",112,91.0,1,1
825,"Bomber",200,90.0,1,1
825,"Drawstring",192,104.0,1,1
825,"Parka",113,119.0,1,1
825,"Pullover",182,114.0,1,1
825,"Slim-Fit",194,119.0,1,1
828,"Cargo Pants",306,106.0,1,1
828,"Casual Slim Fit",119,113.0,1,1
828,"Flannel",236,96.0,1,1
828,"Joggers",93,94.0,1,1
828,"Peacoat",218,102.0,1,1
828,"Shearling",117,95.0,1,1
829,"Flannel",354,96.0,1,1
829,"Oxford Cloth",192,114.0,1,1
829,"Polo",190,117.0,1,1
829,"Windbreaker",204,109.0,1,1
829,"Wool",106,111.0,1,1
835,"Cardigan",112,118.0,1,1
835,"Cuban Collar",210,93.0,1,1
835,"Denim",107,92.0,1,1
835,"Drawstring",480,104.0,1,2
835,"Flannel",236,96.0,1,1
835,"Parka",113,119.0,1,1
835,"Peacoat",218,102.0,1,1
835,"Pleated",525,90.0,1,2
835,"Pullover",273,114.0,1,1
835,"Windbreaker",102,109.0,1,1
840,"Camp Collared",294,112.0,1,1
840,"Flannel",118,96.0,1,1
840,"Henley",188,92.0,1,1
840,"High-Waisted",495,98.0,1,2
840,"Joggers",651,94.0,2,2
840,"Peacoat",218,102.0,1,1
840,"Pullover",273,114.0,1,1
840,"Tracksuit Bottoms",224,91.0,1,1
842,"Bomber",300,90.0,1,1
842,"Casual Slim Fit",357,113.0,1,1
842,"Chinos",226,100.0,1,1
842,"Coach",93,115.0,1,1
842,"Drawstring",288,104.0,1,1
842,"Oxford Cloth",288,114.0,1,1
842,"Wool",318,111.0,1,1
843,"Drawstring",96,104.0,1,1
843,"Parka",226,119.0,1,1
843,"Pullover",91,114.0,1,1
844,"Casual Slim Fit",238,113.0,1,1
844,"Cords",188,113.0,1,1
844,"Denim",214,92.0,1,1
844,"Mandarin Collar",109,108.0,1,1
844,"Puffer",354,110.0,1,1
852,"Coach",279,115.0,1,1
852,"Denim",107,92.0,1,1
852,"Drawstring",192,104.0,1,1
852,"Dress",208,119.0,1,1
852,"Henley",282,92.0,1,1
852,"Joggers",186,94.0,1,1
852,"Pullover",182,114.0,1,1
852,"Wool",318,111.0,1,1
854,"Cropped",345,99.0,1,1
854,"Denim",276,115.0,1,1
854,"Drawstring",192,104.0,1,1
854,"Shearling",117,95.0,1,1
854,"Tracksuit Bottoms",224,91.0,1,1
865,"Drawstring",288,104.0,1,1
865,"Tracksuit Bottoms",112,91.0,1,1
868,"Chinos",226,100.0,1,1
868,"Parka",113,119.0,1,1
868,"Pleated",315,90.0,1,1
869,"Casual Slim Fit",357,113.0,1,1
869,"Cuban Collar",420,93.0,1,2
869,"Mandarin Collar",109,108.0,1,1
869,"Windbreaker",204,109.0,1,1
869,"Wool",106,111.0,1,1
870,"Bomber",200,90.0,1,1
870,"Flannel",118,96.0,1,1
870,"Leather",98,113.0,1,1
870,"Relaxed Leg",90,95.0,1,1
870,"Trench Coat",357,112.0,1,1
871,"Cardigan",336,118.0,1,1
871,"Cargo Pants",102,106.0,1,1
871,"Coach",186,115.0,1,1
871,"Puffer",354,110.0,1,1
872,"Bomber",200,90.0,1,1
872,"Camp Collared",392,112.0,1,2
872,"Chinos",113,100.0,1,1
872,"Dress",104,119.0,1,1
872,"Flannel",118,96.0,1,1
872,"Linen",728,116.0,2,3
872,"Pleated",210,90.0,1,1
872,"Shearling",117,95.0,1,1
872,"Trench Coat",238,112.0,1,1
872,"Windbreaker",102,109.0,1,1
873,"Wool",106,111.0,1,1
882,"Casual Slim Fit",238,113.0,1,1
882,"Wool",318,111.0,1,1
886,"Cords",188,113.0,1,1
886,"Flannel",236,96.0,1,1
886,"Parka",339,119.0,1,1
886,"Peacoat",218,102.0,1,1
886,"Polo",285,117.0,1,1
887,"Bomber",100,90.0,1,1
887,"Cargo Pants",204,106.0,1,1
887,"Flannel",236,96.0,1,1
887,"Joggers",186,94.0,1,1
887,"Pleated",315,90.0,1,1
887,"Polo",95,117.0,1,1
887,"Shearling",351,95.0,1,1
887,"Tracksuit Bottoms",224,91.0,1,1
906,"Cargo Pants",204,106.0,1,1
906,"Chinos",226,100.0,1,1
906,"Flannel",236,96.0,1,1
906,"Parka",113,119.0,1,1
906,"Slim-Fit",97,119.0,1,1
907,"Cuban Collar",315,93.0,1,1
907,"Dress",312,119.0,1,1
909,"Camp Collared",196,112.0,1,1
909,"Cropped",345,99.0,1,1
909,"Leather",98,113.0,1,1
909,"Linen",273,116.0,1,1
914,"Cargo Pants",204,106.0,1,1
914,"Dress",104,119.0,1,1
914,"Pullover",273,114.0,1,1
914,"Slim-Fit",388,119.0,1,2
925,"Bomber",100,90.0,1,1
925,"Henley",188,92.0,1,1
925,"Puffer",354,110.0,1,1
925,"Trench Coat",238,112.0,1,1
926,"Chinos",226,100.0,1,1
926,"Cords",188,113.0,1,1
926,"Cropped",115,99.0,1,1
926,"Mandarin Collar",109,108.0,1,1
926,"Parka",113,119.0,1,1
926,"Peacoat",218,102.0,1,1
926,"Shearling",234,95.0,1,1
927,"Cardigan",224,118.0,1,1
927,"Chambray",318,105.0,1,1
927,"Leather",294,113.0,1,1
927,"Parka",226,119.0,1,1
927,"Peacoat",109,102.0,1,1
927,"Relaxed Leg",270,95.0,1,1
935,"Casual Slim Fit",357,113.0,1,1
935,"Leather",196,113.0,1,1
935,"Linen",273,116.0,1,1
935,"Parka",226,119.0,1,1
935,"Pleated",630,90.0,1,2
935,"Trench Coat",357,112.0,1,1
935,"Windbreaker",102,109.0,1,1
937,"Peacoat",327,102.0,1,1
937,"Relaxed Leg",180,95.0,1,1
946,"Cargo Pants",306,106.0,1,1
946,"Puffer",118,110.0,1,1
946,"Wool",212,111.0,1,1
956,"Chambray",318,105.0,1,1
956,"Cords",282,113.0,1,1
956,"Mandarin Collar",218,108.0,1,1
956,"Pullover",182,114.0,1,1
956,"Wool",106,111.0,1,1
957,"Chambray",318,105.0,1,1
957,"Cords",188,113.0,1,1
957,"Denim",184,115.0,1,1
957,"Flannel",354,96.0,1,1
957,"Pleated",210,90.0,1,1
965,"Cropped",230,99.0,1,1
965,"Leather",294,113.0,1,1
966,"Dress",208,119.0,1,1
966,"Henley",188,92.0,1,1
966,"Windbreaker",204,109.0,1,1
969,"Joggers",186,94.0,1,1
971,"Casual Slim Fit",238,113.0,1,1
971,"Cords",282,113.0,1,1
971,"Leather",98,113.0,1,1
971,"Peacoat",109,102.0,1,1
971,"Puffer",354,110.0,1,1
971,"Windbreaker",102,109.0,1,1
974,"Denim",428,92.0,1,2
974,"Drawstring",96,104.0,1,1
974,"Pullover",273,114.0,1,1
977,"Cardigan",224,118.0,1,1
977,"Cargo Pants",306,106.0,1,2
977,"Denim",107,92.0,1,1
977,"Dress",312,119.0,1,1
977,"Peacoat",218,102.0,1,1
977,"Puffer",472,110.0,1,2
977,"Relaxed Leg",90,95.0,1,1
977,"Shearling",234,95.0,1,1
980,"Cropped",690,99.0,1,2
980,"Linen",455,116.0,1,2
980,"Tracksuit Bottoms",112,91.0,1,1
986,"Cargo Pants",408,106.0,1,2
986,"Casual Slim Fit",238,113.0,1,1
986,"Coach",186,115.0,1,1
986,"Cords",188,113.0,1,1
986,"Drawstring",288,104.0,1,1
986,"Flannel",118,96.0,1,1
986,"Henley",94,92.0,1,1
986,"Mandarin Collar",109,108.0,1,1
986,"Oxford Cloth",192,114.0,1,1
987,"Cargo Pants",204,106.0,1,1
987,"Casual Slim Fit",476,113.0,1,2
