"customer_id","order_id","order_date","product_type","quantity"
183,840,"2021-06-30","Jacket",2
183,840,"2021-06-30","Jacket",1
183,840,"2021-06-30","Shirt",3
185,448,"2021-08-20","Shirt",2
185,448,"2021-08-20","Shirt",2
185,448,"2021-08-20","Trousers",2
187,790,"2021-05-16","Jacket",2
187,790,"2021-05-16","Trousers",3
187,790,"2021-05-16","Jacket",3
187,790,"2021-05-16","Trousers",1
187,790,"2021-05-16","Trousers",3
187,790,"2021-05-16","Shirt",2
187,790,"2021-05-16","Shirt",2
187,790,"2021-05-16","Trousers",3
189,265,"2021-07-04","Jacket",1
189,265,"2021-07-04","Jacket",1
189,265,"2021-07-04","Trousers",2
189,265,"2021-07-04","Jacket",1
189,265,"2021-07-04","Jacket",2
189,265,"2021-07-04","Shirt",1
189,265,"2021-07-04","Jacket",1
189,911,"2021-08-23","Trousers",1
189,911,"2021-08-23","Shirt",1
189,911,"2021-08-23","Trousers",1
189,911,"2021-08-23","Shirt",2
191,245,"2021-05-06","Trousers",2
191,245,"2021-05-06","Trousers",3
191,245,"2021-05-06","Jacket",2
191,245,"2021-05-06","Jacket",3
192,504,"2021-01-13","Trousers",2
192,504,"2021-01-13","Jacket",3
192,504,"2021-01-13","Jacket",1
192,504,"2021-01-13","Trousers",3
192,504,"2021-01-13","Jacket",1
192,504,"2021-01-13","Shirt",1
192,504,"2021-01-13","Jacket",3
195,54,"2021-04-25","Jacket",2
195,54,"2021-04-25","Shirt",1
195,54,"2021-04-25","Trousers",2
195,54,"2021-04-25","Trousers",2
196,518,"2021-06-03","Trousers",3
196,518,"2021-06-03","Jacket",1
196,518,"2021-06-03","Jacket",2
196,518,"2021-06-03","Shirt",2
196,518,"2021-06-03","Jacket",3
199,326,"2021-06-22","Jacket",3
199,326,"2021-06-22","Jacket",1
199,326,"2021-06-22","Shirt",2
201,658,"2021-05-23","Shirt",1
201,658,"2021-05-23","Shirt",1
201,658,"2021-05-23","Trousers",2
201,658,"2021-05-23","Jacket",1
201,658,"2021-05-23","Jacket",2
201,658,"2021-05-23","Trousers",3
201,658,"2021-05-23","Shirt",2
201,658,"2021-05-23","Trousers",3
203,537,"2021-02-14","Trousers",3
203,537,"2021-02-14","Trousers",3
203,537,"2021-02-14","Trousers",3
206,28,"2021-08-19","Trousers",1
206,28,"2021-08-19","Shirt",2
206,28,"2021-08-19","Jacket",2
206,28,"2021-08-19","Trousers",3
206,28,"2021-08-19","Jacket",2
206,28,"2021-08-19","Shirt",2
206,28,"2021-08-19","Jacket",1
206,28,"2021-08-19","Jacket",3
206,28,"2021-08-19","Trousers",2
206,28,"2021-08-19","Shirt",2
206,28,"2021-08-19","Trousers",2
206,199,"2021-05-17","Jacket",3
206,199,"2021-05-17","Shirt",3
206,199,"2021-05-17","Shirt",2
206,199,"2021-05-17","Trousers",3
206,390,"2021-01-20","Trousers",3
206,390,"2021-01-20","Jacket",2
206,390,"2021-01-20","Shirt",3
206,409,"2021-05-03","Jacket",3
206,409,"2021-05-03","Jacket",2
206,409,"2021-05-03","Trousers",3
206,409,"2021-05-03","Trousers",2
206,409,"2021-05-03","Shirt",3
207,644,"2021-03-13","Trousers",3
207,644,"2021-03-13","Jacket",2
207,644,"2021-03-13","Shirt",3
207,644,"2021-03-13","Shirt",2
207,760,"2021-07-09","Trousers",1
207,760,"2021-07-09","Jacket",2
207,760,"2021-07-09","Jacket",1
207,760,"2021-07-09","Trousers",3
207,760,"2021-07-09","Shirt",2
207,760,"2021-07-09","Trousers",1
207,760,"2021-07-09","Jacket",1
208,159,"2021-09-05","Shirt",2
208,159,"2021-09-05","Shirt",2
208,159,"2021-09-05","Shirt",2
208,159,"2021-09-05","Shirt",3
209,103,"2021-06-16","Jacket",3
209,103,"2021-06-16","Shirt",1
209,103,"2021-06-16","Jacket",3
209,103,"2021-06-16","Jacket",3
209,103,"2021-06-16","Jacket",2
209,103,"2021-06-16","Shirt",2
209,103,"2021-06-16","Shirt",3
209,103,"2021-06-16","Jacket",1
209,347,"2021-05-29","Trousers",1
209,347,"2021-05-29","Jacket",1
209,347,"2021-05-29","Jacket",3
209,347,"2021-05-29","Trousers",2
209,955,"2021-01-20","Trousers",3
209,955,"2021-01-20","Trousers",1
209,955,"2021-01-20","Trousers",3
209,955,"2021-01-20","Shirt",1
209,955,"2021-01-20","Shirt",1
211,739,"2021-09-14","Jacket",2
211,739,"2021-09-14","Jacket",3
211,739,"2021-09-14","Shirt",2
212,414,"2021-01-02","Trousers",1
212,414,"2021-01-02","Shirt",3
212,414,"2021-01-02","Jacket",1
214,731,"2021-06-21","Shirt",3
214,731,"2021-06-21","Jacket",1
214,731,"2021-06-21","Jacket",2
218,576,"2021-04-26","Trousers",1
218,576,"2021-04-26","Jacket",3
218,576,"2021-04-26","Trousers",2
218,576,"2021-04-26","Jacket",3
218,576,"2021-04-26","Shirt",1
221,974,"2021-01-22","Trousers",1
221,974,"2021-01-22","Shirt",2
221,974,"2021-01-22","Trousers",1
221,974,"2021-01-22","Shirt",2
221,974,"2021-01-22","Shirt",2
221,974,"2021-01-22","Jacket",1
221,974,"2021-01-22","Jacket",1
221,974,"2021-01-22","Jacket",2
224,172,"2021-01-05","Jacket",3
224,172,"2021-01-05","Shirt",1
224,172,"2021-01-05","Trousers",2
224,172,"2021-01-05","Trousers",3
224,172,"2021-01-05","Jacket",3
224,172,"2021-01-05","Jacket",3
225,619,"2021-02-25","Shirt",1
225,619,"2021-02-25","Shirt",3
225,619,"2021-02-25","Trousers",1
227,481,"2021-08-20","Trousers",3
227,481,"2021-08-20","Shirt",2
227,481,"2021-08-20","Trousers",3
227,481,"2021-08-20","Shirt",3
227,481,"2021-08-20","Shirt",3
227,481,"2021-08-20","Shirt",1
227,481,"2021-08-20","Trousers",2
228,236,"2021-07-15","Jacket",1
228,236,"2021-07-15","Trousers",1
228,236,"2021-07-15","Jacket",1
228,236,"2021-07-15","Shirt",2
228,236,"2021-07-15","Shirt",2
228,236,"2021-07-15","Trousers",1
228,711,"2021-06-22","Shirt",1
228,711,"2021-06-22","Trousers",3
228,711,"2021-06-22","Jacket",1
228,711,"2021-06-22","Shirt",2
228,711,"2021-06-22","Jacket",2
228,711,"2021-06-22","Shirt",1
230,696,"2021-09-01","Jacket",3
230,696,"2021-09-01","Trousers",2
230,696,"2021-09-01","Shirt",3
232,973,"2021-09-04","Jacket",2
232,973,"2021-09-04","Shirt",3
233,625,"2021-07-17","Shirt",2
233,625,"2021-07-17","Shirt",2
233,625,"2021-07-17","Shirt",2
234,217,"2021-07-18","Trousers",1
234,217,"2021-07-18","Trousers",3
234,217,"2021-07-18","Trousers",1
234,217,"2021-07-18","Trousers",3
234,217,"2021-07-18","Shirt",2
234,217,"2021-07-18","Shirt",3
234,217,"2021-07-18","Trousers",3
234,305,"2021-07-09","Jacket",3
234,305,"2021-07-09","Shirt",2
234,305,"2021-07-09","Shirt",2
234,305,"2021-07-09","Jacket",1
236,79,"2021-03-16","Jacket",2
236,79,"2021-03-16","Trousers",1
236,79,"2021-03-16","Trousers",3
236,79,"2021-03-16","Jacket",1
236,178,"2021-02-02","Trousers",1
236,178,"2021-02-02","Shirt",1
236,178,"2021-02-02","Jacket",1
236,356,"2021-04-01","Jacket",3
236,356,"2021-04-01","Jacket",3
236,356,"2021-04-01","Jacket",1
236,356,"2021-04-01","Shirt",1
236,356,"2021-04-01","Trousers",2
236,356,"2021-04-01","Trousers",2
236,356,"2021-04-01","Shirt",3
237,142,"2021-06-15","Jacket",3
237,142,"2021-06-15","Jacket",3
237,142,"2021-06-15","Jacket",3
237,142,"2021-06-15","Shirt",3
237,142,"2021-06-15","Trousers",2
237,142,"2021-06-15","Shirt",3
237,142,"2021-06-15","Jacket",1
237,142,"2021-06-15","Trousers",3
237,142,"2021-06-15","Trousers",3
238,468,"2021-04-15","Shirt",1
238,468,"2021-04-15","Shirt",1
238,468,"2021-04-15","Shirt",2
238,468,"2021-04-15","Shirt",3
238,468,"2021-04-15","Shirt",1
238,468,"2021-04-15","Trousers",1
239,315,"2021-04-05","Trousers",1
239,315,"2021-04-05","Shirt",3
239,315,"2021-04-05","Jacket",1
240,184,"2021-09-15","Shirt",2
240,184,"2021-09-15","Shirt",2
240,184,"2021-09-15","Trousers",2
240,792,"2021-07-16","Jacket",3
240,792,"2021-07-16","Shirt",2
240,792,"2021-07-16","Trousers",2
240,792,"2021-07-16","Jacket",1
240,792,"2021-07-16","Shirt",2
240,792,"2021-07-16","Jacket",3
240,792,"2021-07-16","Shirt",2
240,792,"2021-07-16","Shirt",1
240,792,"2021-07-16","Trousers",2
241,181,"2021-01-29","Jacket",3
241,181,"2021-01-29","Jacket",1
241,713,"2021-07-14","Shirt",2
241,713,"2021-07-14","Shirt",2
241,713,"2021-07-14","Jacket",1
241,713,"2021-07-14","Trousers",2
241,713,"2021-07-14","Shirt",1
241,713,"2021-07-14","Trousers",2
244,461,"2021-02-14","Trousers",2
244,461,"2021-02-14","Trousers",1
244,461,"2021-02-14","Jacket",3
244,461,"2021-02-14","Jacket",2
244,461,"2021-02-14","Trousers",2
244,461,"2021-02-14","Shirt",1
244,519,"2021-08-23","Shirt",3
244,519,"2021-08-23","Shirt",2
244,519,"2021-08-23","Shirt",2
244,519,"2021-08-23","Jacket",1
244,519,"2021-08-23","Shirt",2
244,519,"2021-08-23","Trousers",1
244,519,"2021-08-23","Jacket",2
244,519,"2021-08-23","Jacket",1
244,519,"2021-08-23","Trousers",2
244,949,"2021-02-02","Jacket",3
244,949,"2021-02-02","Trousers",1
244,949,"2021-02-02","Trousers",2
244,949,"2021-02-02","Jacket",1
244,949,"2021-02-02","Trousers",1
244,949,"2021-02-02","Shirt",3
246,328,"2021-04-14","Trousers",1
246,328,"2021-04-14","Trousers",3
246,328,"2021-04-14","Shirt",1
247,669,"2021-06-18","Jacket",2
247,669,"2021-06-18","Trousers",1
247,669,"2021-06-18","Jacket",1
247,987,"2021-07-13","Trousers",2
247,987,"2021-07-13","Jacket",2
247,987,"2021-07-13","Shirt",3
247,987,"2021-07-13","Shirt",1
247,987,"2021-07-13","Trousers",2
247,987,"2021-07-13","Shirt",1
250,261,"2021-02-06","Trousers",2
250,261,"2021-02-06","Trousers",3
250,261,"2021-02-06","Trousers",3
250,261,"2021-02-06","Jacket",1
250,460,"2021-06-07","Jacket",2
250,460,"2021-06-07","Trousers",1
250,460,"2021-06-07","Jacket",2
251,85,"2021-03-10","Jacket",1
251,85,"2021-03-10","Jacket",3
251,85,"2021-03-10","Shirt",1
254,751,"2021-06-20","Jacket",1
254,751,"2021-06-20","Jacket",2
254,751,"2021-06-20","Jacket",3
254,751,"2021-06-20","Trousers",3
254,751,"2021-06-20","Shirt",1
254,751,"2021-06-20","Trousers",3
254,850,"2021-04-08","Jacket",3
254,850,"2021-04-08","Jacket",2
254,850,"2021-04-08","Jacket",2
254,850,"2021-04-08","Jacket",2
254,850,"2021-04-08","Shirt",2
256,232,"2021-05-02","Jacket",2
256,232,"2021-05-02","Trousers",3
256,232,"2021-05-02","Jacket",3
256,232,"2021-05-02","Shirt",2
256,232,"2021-05-02","Shirt",3
256,297,"2021-06-15","Trousers",3
256,297,"2021-06-15","Jacket",1
256,297,"2021-06-15","Trousers",1
256,297,"2021-06-15","Shirt",2
256,297,"2021-06-15","Shirt",1
256,297,"2021-06-15","Trousers",3
256,297,"2021-06-15","Trousers",2
256,297,"2021-06-15","Jacket",1
256,297,"2021-06-15","Trousers",2
256,297,"2021-06-15","Jacket",2
257,98,"2021-04-29","Jacket",1
257,98,"2021-04-29","Jacket",2
257,98,"2021-04-29","Trousers",1
257,98,"2021-04-29","Trousers",1
257,98,"2021-04-29","Trousers",3
257,98,"2021-04-29","Trousers",2
258,381,"2021-04-11","Trousers",2
258,381,"2021-04-11","Jacket",3
258,381,"2021-04-11","Jacket",3
258,381,"2021-04-11","Trousers",3
258,381,"2021-04-11","Jacket",3
258,381,"2021-04-11","Trousers",3
258,381,"2021-04-11","Trousers",3
258,793,"2021-01-27","Shirt",3
258,793,"2021-01-27","Trousers",2
258,793,"2021-01-27","Shirt",1
258,793,"2021-01-27","Trousers",2
258,793,"2021-01-27","Jacket",3
258,793,"2021-01-27","Trousers",3
258,793,"2021-01-27","Shirt",1
260,30,"2021-07-07","Shirt",2
260,30,"2021-07-07","Shirt",1
260,30,"2021-07-07","Trousers",1
260,30,"2021-07-07","Shirt",2
260,30,"2021-07-07","Jacket",3
260,30,"2021-07-07","Shirt",2
260,704,"2021-07-21","Shirt",2
260,704,"2021-07-21","Jacket",3
260,704,"2021-07-21","Trousers",2
260,704,"2021-07-21","Shirt",2
263,243,"2021-07-06","Jacket",3
263,243,"2021-07-06","Shirt",1
264,552,"2021-01-10","Shirt",3
264,552,"2021-01-10","Trousers",3
264,552,"2021-01-10","Trousers",2
264,552,"2021-01-10","Trousers",2
264,552,"2021-01-10","Trousers",3
264,552,"2021-01-10","Jacket",2
265,776,"2021-09-02","Jacket",2
265,776,"2021-09-02","Jacket",1
265,776,"2021-09-02","Shirt",2
265,776,"2021-09-02","Shirt",2
266,313,"2021-06-02","Jacket",3
266,313,"2021-06-02","Shirt",1
266,313,"2021-06-02","Jacket",3
266,313,"2021-06-02","Trousers",3
266,313,"2021-06-02","Jacket",2
266,313,"2021-06-02","Shirt",3
266,313,"2021-06-02","Trousers",2
266,313,"2021-06-02","Shirt",1
266,915,"2021-04-17","Shirt",2
266,915,"2021-04-17","Jacket",3
266,915,"2021-04-17","Shirt",1
266,915,"2021-04-17","Shirt",1
266,915,"2021-04-17","Trousers",3
266,915,"2021-04-17","Trousers",2
266,915,"2021-04-17","Trousers",1
266,915,"2021-04-17","Shirt",1
267,205,"2021-02-03","Jacket",2
267,205,"2021-02-03","Shirt",1
267,205,"2021-02-03","Jacket",2
267,677,"2021-07-05","Shirt",2
267,677,"2021-07-05","Shirt",3
267,677,"2021-07-05","Jacket",3
267,677,"2021-07-05","Trousers",3
267,677,"2021-07-05","Jacket",2
267,677,"2021-07-05","Shirt",1
268,993,"2021-03-29","Shirt",1
268,993,"2021-03-29","Shirt",3
268,993,"2021-03-29","Jacket",3
268,993,"2021-03-29","Trousers",2
268,993,"2021-03-29","Jacket",2
269,437,"2021-08-25","Shirt",3
269,437,"2021-08-25","Shirt",3
269,437,"2021-08-25","Trousers",3
269,437,"2021-08-25","Shirt",2
269,437,"2021-08-25","Shirt",1
269,437,"2021-08-25","Jacket",1
269,859,"2021-03-26","Shirt",1
269,859,"2021-03-26","Shirt",3
269,859,"2021-03-26","Jacket",1
269,859,"2021-03-26","Shirt",2
272,925,"2021-07-16","Jacket",2
272,925,"2021-07-16","Jacket",3
272,925,"2021-07-16","Jacket",1
272,925,"2021-07-16","Shirt",2
272,925,"2021-07-16","Trousers",1
272,971,"2021-08-26","Trousers",3
272,971,"2021-08-26","Trousers",3
272,971,"2021-08-26","Shirt",1
273,92,"2021-01-12","Jacket",3
273,92,"2021-01-12","Trousers",3
273,92,"2021-01-12","Trousers",3
273,92,"2021-01-12","Shirt",2
276,683,"2021-01-01","Jacket",1
276,683,"2021-01-01","Trousers",2
276,683,"2021-01-01","Trousers",1
276,683,"2021-01-01","Jacket",2
276,683,"2021-01-01","Shirt",3
276,683,"2021-01-01","Trousers",3
278,897,"2021-08-26","Jacket",1
278,897,"2021-08-26","Jacket",3
278,897,"2021-08-26","Jacket",3
278,897,"2021-08-26","Trousers",1
278,897,"2021-08-26","Jacket",2
278,897,"2021-08-26","Shirt",1
278,897,"2021-08-26","Shirt",3
278,897,"2021-08-26","Shirt",3
282,427,"2021-01-27","Jacket",2
282,427,"2021-01-27","Jacket",2
282,427,"2021-01-27","Shirt",3
282,427,"2021-01-27","Trousers",3
282,427,"2021-01-27","Jacket",3
282,427,"2021-01-27","Jacket",1
282,427,"2021-01-27","Shirt",2
282,427,"2021-01-27","Trousers",3
282,427,"2021-01-27","Shirt",3
282,471,"2021-07-08","Jacket",3
282,471,"2021-07-08","Shirt",3
282,471,"2021-07-08","Jacket",2
282,471,"2021-07-08","Jacket",3
282,511,"2021-08-22","Jacket",1
282,511,"2021-08-22","Trousers",2
282,511,"2021-08-22","Shirt",2
282,511,"2021-08-22","Trousers",3
282,511,"2021-08-22","Jacket",2
282,511,"2021-08-22","Jacket",3
282,511,"2021-08-22","Trousers",2
282,511,"2021-08-22","Jacket",3
282,542,"2021-02-10","Jacket",3
282,542,"2021-02-10","Trousers",2
282,542,"2021-02-10","Trousers",2
282,542,"2021-02-10","Trousers",1
282,542,"2021-02-10","Jacket",3
282,542,"2021-02-10","Trousers",3
282,942,"2021-06-09","Shirt",3
282,942,"2021-06-09","Trousers",1
282,942,"2021-06-09","Shirt",1
282,942,"2021-06-09","Shirt",2
282,942,"2021-06-09","Jacket",2
283,446,"2021-03-26","Jacket",1
283,446,"2021-03-26","Jacket",3
283,446,"2021-03-26","Shirt",3
283,446,"2021-03-26","Trousers",3
283,446,"2021-03-26","Shirt",2
286,439,"2021-08-24","Shirt",1
286,439,"2021-08-24","Trousers",3
286,439,"2021-08-24","Trousers",2
286,439,"2021-08-24","Jacket",2
286,439,"2021-08-24","Shirt",2
286,439,"2021-08-24","Trousers",3
286,439,"2021-08-24","Shirt",1
286,439,"2021-08-24","Trousers",2
288,214,"2021-06-20","Jacket",3
288,214,"2021-06-20","Trousers",1
288,214,"2021-06-20","Jacket",1
288,214,"2021-06-20","Shirt",1
289,856,"2021-01-13","Jacket",1
289,856,"2021-01-13","Trousers",3
289,856,"2021-01-13","Jacket",2
289,856,"2021-01-13","Trousers",2
289,856,"2021-01-13","Shirt",1
289,856,"2021-01-13","Jacket",3
290,583,"2021-04-07","Trousers",1
290,583,"2021-04-07","Jacket",1
290,583,"2021-04-07","Jacket",3
290,583,"2021-04-07","Jacket",1
290,583,"2021-04-07","Trousers",1
290,583,"2021-04-07","Trousers",2
290,583,"2021-04-07","Shirt",2
290,583,"2021-04-07","Shirt",3
290,583,"2021-04-07","Shirt",2
290,583,"2021-04-07","Shirt",2
290,583,"2021-04-07","Jacket",3
291,99,"2021-09-13","Shirt",2
291,99,"2021-09-13","Shirt",3
291,99,"2021-09-13","Trousers",2
291,99,"2021-09-13","Jacket",2
291,99,"2021-09-13","Shirt",1
292,209,"2021-05-08","Shirt",2
292,209,"2021-05-08","Jacket",1
292,209,"2021-05-08","Trousers",1
292,209,"2021-05-08","Jacket",2
292,827,"2021-05-09","Jacket",3
292,827,"2021-05-09","Jacket",1
292,827,"2021-05-09","Trousers",1
292,827,"2021-05-09","Jacket",2
292,827,"2021-05-09","Trousers",1
292,827,"2021-05-09","Shirt",1
292,827,"2021-05-09","Shirt",1
292,827,"2021-05-09","Jacket",3
292,827,"2021-05-09","Trousers",1
299,18,"2021-01-01","Trousers",3
299,18,"2021-01-01","Shirt",1
299,18,"2021-01-01","Jacket",1
299,18,"2021-01-01","Shirt",1
299,18,"2021-01-01","Trousers",3
299,747,"2021-05-11","Trousers",2
299,747,"2021-05-11","Jacket",1
299,747,"2021-05-11","Jacket",3
300,674,"2021-01-29","Trousers",2
300,674,"2021-01-29","Shirt",2
300,674,"2021-01-29","Jacket",1
300,674,"2021-01-29","Jacket",1
300,674,"2021-01-29","Jacket",3
300,674,"2021-01-29","Trousers",3
300,674,"2021-01-29","Shirt",1
300,674,"2021-01-29","Jacket",1
301,60,"2021-02-05","Jacket",3
301,60,"2021-02-05","Trousers",1
301,60,"2021-02-05","Jacket",1
301,60,"2021-02-05","Trousers",1
301,60,"2021-02-05","Trousers",2
301,60,"2021-02-05","Shirt",3
303,283,"2021-09-04","Trousers",1
303,283,"2021-09-04","Shirt",3
303,283,"2021-09-04","Trousers",3
303,283,"2021-09-04","Trousers",3
303,283,"2021-09-04","Shirt",2
303,283,"2021-09-04","Jacket",1
303,283,"2021-09-04","Shirt",1
303,283,"2021-09-04","Shirt",1
303,283,"2021-09-04","Trousers",1
305,901,"2021-05-05","Jacket",1
305,901,"2021-05-05","Trousers",1
305,901,"2021-05-05","Trousers",2
305,901,"2021-05-05","Shirt",3
305,901,"2021-05-05","Jacket",2
306,839,"2021-09-16","Shirt",1
306,839,"2021-09-16","Jacket",1
306,839,"2021-09-16","Trousers",2
306,839,"2021-09-16","Shirt",3
306,839,"2021-09-16","Shirt",3
306,839,"2021-09-16","Shirt",2
306,839,"2021-09-16","Trousers",3
306,839,"2021-09-16","Trousers",2
306,839,"2021-09-16","Shirt",1
306,839,"2021-09-16","Trousers",2
306,839,"2021-09-16","Jacket",3
308,599,"2021-09-23","Trousers",1
308,599,"2021-09-23","Trousers",1
308,599,"2021-09-23","Trousers",3
308,599,"2021-09-23","Shirt",3
308,599,"2021-09-23","Jacket",2
308,679,"2021-03-05","Shirt",2
308,679,"2021-03-05","Jacket",2
308,679,"2021-03-05","Shirt",2
308,679,"2021-03-05","Jacket",2
309,175,"2021-03-22","Shirt",1
309,175,"2021-03-22","Shirt",3
309,175,"2021-03-22","Trousers",3
309,175,"2021-03-22","Shirt",1
309,175,"2021-03-22","Shirt",1
309,175,"2021-03-22","Trousers",1
309,175,"2021-03-22","Trousers",3
309,175,"2021-03-22","Trousers",3
310,702,"2021-06-23","Trousers",3
310,702,"2021-06-23","Trousers",3
310,702,"2021-06-23","Shirt",1
310,702,"2021-06-23","Jacket",3
310,702,"2021-06-23","Trousers",2
310,702,"2021-06-23","Trousers",3
310,842,"2021-01-10","Jacket",3
310,842,"2021-01-10","Trousers",2
310,842,"2021-01-10","Shirt",3
310,842,"2021-01-10","Shirt",1
311,699,"2021-01-29","Shirt",1
311,699,"2021-01-29","Trousers",2
311,699,"2021-01-29","Jacket",2
311,699,"2021-01-29","Shirt",2
311,699,"2021-01-29","Shirt",1
311,699,"2021-01-29","Trousers",2
311,699,"2021-01-29","Shirt",3
311,699,"2021-01-29","Shirt",2
311,699,"2021-01-29","Shirt",3
313,256,"2021-08-09","Shirt",3
313,256,"2021-08-09","Shirt",2
313,256,"2021-08-09","Trousers",1
313,256,"2021-08-09","Shirt",3
313,256,"2021-08-09","Trousers",1
315,177,"2021-08-20","Shirt",1
315,177,"2021-08-20","Trousers",3
315,177,"2021-08-20","Trousers",3
315,177,"2021-08-20","Shirt",1
315,177,"2021-08-20","Shirt",2
315,177,"2021-08-20","Shirt",1
315,861,"2021-05-31","Shirt",2
315,861,"2021-05-31","Shirt",2
315,861,"2021-05-31","Trousers",3
316,975,"2021-01-18","Jacket",1
316,975,"2021-01-18","Trousers",1
316,975,"2021-01-18","Jacket",1
316,975,"2021-01-18","Trousers",3
316,975,"2021-01-18","Jacket",1
317,260,"2021-07-13","Jacket",2
317,260,"2021-07-13","Trousers",1
317,260,"2021-07-13","Trousers",2
317,260,"2021-07-13","Shirt",2
317,260,"2021-07-13","Jacket",1
317,260,"2021-07-13","Trousers",2
317,833,"2021-03-03","Jacket",2
317,833,"2021-03-03","Jacket",2
317,833,"2021-03-03","Trousers",1
317,833,"2021-03-03","Shirt",3
317,833,"2021-03-03","Shirt",2
318,325,"2021-05-11","Trousers",3
318,325,"2021-05-11","Trousers",1
318,756,"2021-03-19","Trousers",1
318,756,"2021-03-19","Trousers",1
318,756,"2021-03-19","Jacket",1
318,881,"2021-02-18","Jacket",1
318,881,"2021-02-18","Shirt",1
318,881,"2021-02-18","Jacket",1
318,881,"2021-02-18","Jacket",2
318,881,"2021-02-18","Trousers",3
318,881,"2021-02-18","Shirt",1
318,881,"2021-02-18","Trousers",1
318,881,"2021-02-18","Trousers",2
318,881,"2021-02-18","Trousers",2
320,152,"2021-03-09","Shirt",1
320,152,"2021-03-09","Jacket",1
320,152,"2021-03-09","Jacket",1
320,152,"2021-03-09","Trousers",1
320,152,"2021-03-09","Jacket",3
320,152,"2021-03-09","Trousers",3
320,152,"2021-03-09","Trousers",1
320,152,"2021-03-09","Trousers",2
323,804,"2021-04-10","Jacket",3
323,804,"2021-04-10","Trousers",2
323,804,"2021-04-10","Jacket",1
323,804,"2021-04-10","Jacket",3
323,804,"2021-04-10","Shirt",1
323,804,"2021-04-10","Trousers",1
323,804,"2021-04-10","Trousers",3
323,804,"2021-04-10","Trousers",1
325,87,"2021-06-20","Shirt",1
325,87,"2021-06-20","Shirt",3
325,87,"2021-06-20","Shirt",2
325,87,"2021-06-20","Shirt",2
325,201,"2021-05-26","Trousers",2
325,201,"2021-05-26","Jacket",2
325,201,"2021-05-26","Trousers",3
325,201,"2021-05-26","Jacket",1
325,201,"2021-05-26","Shirt",2
325,431,"2021-04-25","Shirt",2
325,431,"2021-04-25","Shirt",1
325,431,"2021-04-25","Trousers",1
325,431,"2021-04-25","Jacket",1
325,431,"2021-04-25","Shirt",2
326,126,"2021-01-31","Shirt",3
326,126,"2021-01-31","Jacket",1
326,126,"2021-01-31","Shirt",2
326,126,"2021-01-31","Jacket",2
326,126,"2021-01-31","Shirt",2
326,126,"2021-01-31","Jacket",2
326,673,"2021-02-05","Trousers",2
326,673,"2021-02-05","Jacket",1
326,673,"2021-02-05","Jacket",2
326,673,"2021-02-05","Trousers",2
326,673,"2021-02-05","Trousers",2
326,673,"2021-02-05","Trousers",2
326,673,"2021-02-05","Trousers",3
327,703,"2021-02-07","Shirt",3
327,703,"2021-02-07","Shirt",2
327,703,"2021-02-07","Shirt",3
328,238,"2021-03-17","Trousers",3
328,238,"2021-03-17","Trousers",2
328,238,"2021-03-17","Shirt",3
328,238,"2021-03-17","Shirt",3
328,238,"2021-03-17","Shirt",2
328,238,"2021-03-17","Shirt",1
329,275,"2021-01-05","Shirt",3
329,275,"2021-01-05","Trousers",1
329,275,"2021-01-05","Jacket",2
329,275,"2021-01-05","Trousers",3
329,275,"2021-01-05","Trousers",3
330,551,"2021-09-16","Trousers",3
331,138,"2021-02-05","Jacket",3
331,138,"2021-02-05","Shirt",2
331,138,"2021-02-05","Trousers",1
331,138,"2021-02-05","Shirt",2
331,138,"2021-02-05","Shirt",2
332,58,"2021-02-02","Trousers",3
332,58,"2021-02-02","Trousers",2
332,889,"2021-07-31","Jacket",2
333,655,"2021-05-25","Jacket",2
333,655,"2021-05-25","Shirt",1
333,655,"2021-05-25","Shirt",3
333,655,"2021-05-25","Shirt",3
334,366,"2021-07-15","Shirt",3
334,366,"2021-07-15","Trousers",2
334,366,"2021-07-15","Trousers",2
334,366,"2021-07-15","Shirt",3
334,366,"2021-07-15","Jacket",1
336,49,"2021-01-22","Trousers",2
336,49,"2021-01-22","Jacket",1
336,49,"2021-01-22","Shirt",3
337,292,"2021-03-26","Jacket",3
337,292,"2021-03-26","Trousers",3
337,292,"2021-03-26","Trousers",2
337,292,"2021-03-26","Trousers",1
337,292,"2021-03-26","Trousers",2
337,292,"2021-03-26","Shirt",3
338,831,"2021-08-04","Shirt",2
338,831,"2021-08-04","Jacket",2
338,831,"2021-08-04","Jacket",3
338,831,"2021-08-04","Jacket",1
338,831,"2021-08-04","Shirt",2
341,337,"2021-08-02","Jacket",2
341,337,"2021-08-02","Trousers",2
341,337,"2021-08-02","Shirt",2
341,337,"2021-08-02","Shirt",1
341,337,"2021-08-02","Shirt",1
341,337,"2021-08-02","Jacket",2
341,387,"2021-06-11","Shirt",1
341,387,"2021-06-11","Shirt",1
341,387,"2021-06-11","Shirt",1
341,387,"2021-06-11","Trousers",3
341,387,"2021-06-11","Shirt",2
341,387,"2021-06-11","Shirt",3
341,687,"2021-03-30","Shirt",2
341,687,"2021-03-30","Jacket",1
341,687,"2021-03-30","Jacket",2
341,687,"2021-03-30","Trousers",3
341,687,"2021-03-30","Trousers",2
341,687,"2021-03-30","Jacket",1
342,867,"2021-03-23","Shirt",1
342,867,"2021-03-23","Jacket",1
342,867,"2021-03-23","Trousers",1
342,867,"2021-03-23","Jacket",1
342,867,"2021-03-23","Shirt",1
